area,average_price,houses_sold,no_of_crimes,year,median_salary,population_size,number_of_jobs,area_size,no_of_houses,area_encoded
barking and dagenham,51472,112.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,51514,120.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,50849,127.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,50945,109.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,50828,94.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,51441,154.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,51907,152.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,51724,125.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,51736,143.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,50761,142.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,50621,178.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,51105,164.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,51893,156.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,52533,172.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,52216,217.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,53854,184.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,54459,153.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,55451,169.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,55005,192.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,55280,175.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,54937,202.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,55287,203.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,55659,265.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,56507,244.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,56306,214.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,57200,244.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,57575,188.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,58025,185.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,57559,152.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,57360,153.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,57908,190.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,59196,202.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,60356,206.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,60583,191.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,60412,321.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,60837,221.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,61485,236.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,62005,242.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,62240,202.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,63488,180.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,64532,177.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,64166,141.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,63528,197.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,63580,225.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,64508,197.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,64704,251.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,64921,304.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,65385,231.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,66003,204.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,66367,238.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,67344,254.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,68812,267.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,0
barking and dagenham,71079,182.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,72633,191.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,73624,216.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,73800,214.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,75126,240.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,76939,294.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,78869,305.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,80150,240.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,81761,223.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,82501,196.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,82386,227.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,81726,285.0,2132.0,2000,22618.0,163893.0,57000.0,4323.0,102402.0,0
barking and dagenham,82343,215.0,1771.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,83266,238.0,1600.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,84058,274.0,1759.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,83965,241.0,1643.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,85124,283.0,1809.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,86732,292.0,1835.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,89194,289.0,1774.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,90462,321.0,1828.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,92610,251.0,1692.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,93584,270.0,1743.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,95918,282.0,1601.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,96712,247.0,1421.0,2001,22323.0,165654.0,54000.0,3780.0,68298.0,0
barking and dagenham,98713,216.0,1751.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,100229,198.0,1529.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,101633,261.0,1626.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,103885,285.0,1685.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,105761,335.0,1872.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,108615,307.0,1630.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,111983,347.0,1757.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,115548,350.0,1651.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,118331,268.0,1600.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,122940,312.0,1753.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,127316,300.0,1631.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,131709,270.0,1555.0,2002,24813.0,166357.0,52000.0,3780.0,68526.0,0
barking and dagenham,134750,254.0,1652.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,138195,219.0,1473.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,142207,247.0,1786.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,142192,254.0,1620.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,142797,248.0,1887.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,141957,325.0,1782.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,142223,329.0,1832.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,142792,339.0,1774.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,141707,361.0,1711.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,145136,347.0,2049.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,146331,318.0,1940.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,149701,374.0,1579.0,2003,25358.0,166210.0,55000.0,3780.0,68837.0,0
barking and dagenham,150115,321.0,1768.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,152688,297.0,1823.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,153591,368.0,1974.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,154014,302.0,1860.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,154361,322.0,1907.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,156951,351.0,1833.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,159227,330.0,1769.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,160620,316.0,1717.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,162821,292.0,1693.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,164422,254.0,1711.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,165172,255.0,1701.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,164130,208.0,1515.0,2004,26089.0,165610.0,53000.0,3780.0,68899.0,0
barking and dagenham,164484,183.0,1694.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,162324,168.0,1584.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,161927,213.0,1822.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,162771,191.0,1713.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,164000,223.0,1846.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,165770,275.0,1634.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,162428,303.0,1802.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,164000,279.0,1877.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,163111,263.0,1622.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,164179,262.0,1842.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,162695,267.0,1737.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,162642,263.0,1542.0,2005,26680.0,166275.0,53000.0,3780.0,69261.0,0
barking and dagenham,162340,208.0,2002.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,163024,256.0,1675.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,162004,295.0,1863.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,164204,253.0,1811.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,166048,262.0,1909.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,169013,341.0,1825.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,170204,352.0,1808.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,171177,345.0,1756.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,170251,314.0,1760.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,170091,334.0,1853.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,171598,366.0,1872.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,174285,328.0,1493.0,2006,26549.0,167157.0,51000.0,3780.0,69529.0,0
barking and dagenham,176577,257.0,1790.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,177051,285.0,1526.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,179011,337.0,1754.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,179847,284.0,1716.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,181828,325.0,1679.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,183476,435.0,1607.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,185929,372.0,1569.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,187337,389.0,1559.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,190223,305.0,1585.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,191576,404.0,1721.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,193603,325.0,1630.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,192458,267.0,1518.0,2007,30200.0,169031.0,52000.0,3780.0,69835.0,0
barking and dagenham,194235,215.0,1667.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,193699,228.0,1626.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,196257,198.0,1588.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,192932,200.0,1731.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,193573,145.0,1609.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,190727,151.0,1659.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,191067,110.0,1790.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,189100,107.0,1689.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,184659,85.0,1430.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,177921,85.0,1630.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,174390,75.0,1602.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,169722,89.0,1506.0,2008,29396.0,172452.0,53000.0,3780.0,70551.0,0
barking and dagenham,166798,48.0,1660.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,161879,51.0,1631.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,156811,54.0,1892.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,152209,63.0,1735.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,148433,67.0,1707.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,150194,88.0,1649.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,154105,110.0,1705.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,156272,120.0,1622.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,155827,171.0,1618.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,156674,145.0,1600.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,157272,158.0,1554.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,160889,187.0,1425.0,2009,30973.0,177580.0,47000.0,3780.0,70839.0,0
barking and dagenham,162905,73.0,1603.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,163023,105.0,1521.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,162831,134.0,1752.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,162756,123.0,1669.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,164903,124.0,1655.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,167148,146.0,1757.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,168661,156.0,1783.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,170216,124.0,1684.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,170253,113.0,1609.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,170298,116.0,1608.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,169250,118.0,1620.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,166485,121.0,1221.0,2010,28527.0,182838.0,51000.0,3780.0,70946.0,0
barking and dagenham,163821,92.0,1485.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,162484,94.0,1438.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,161660,136.0,1648.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,162401,117.0,1635.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,162703,109.0,1744.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,162304,135.0,1631.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,160895,127.0,1635.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,163477,127.0,1695.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,166865,145.0,1427.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,167493,141.0,1430.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,164847,124.0,1518.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,162631,111.0,1444.0,2011,28201.0,187029.0,54000.0,3780.0,71079.0,0
barking and dagenham,163899,81.0,1538.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,163607,122.0,1402.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,164438,162.0,1683.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,164731,68.0,1363.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,166503,101.0,1500.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,168049,127.0,1412.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,168007,134.0,1450.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,166180,122.0,1402.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,165304,90.0,1304.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,165328,102.0,1431.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,166508,119.0,1516.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,167813,114.0,1363.0,2012,33131.0,190560.0,55000.0,3780.0,71431.0,0
barking and dagenham,167919,92.0,1558.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,169461,120.0,1492.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,169414,96.0,1449.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,169968,107.0,1359.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,170475,135.0,1363.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,172652,132.0,1265.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,174604,165.0,1500.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,173720,192.0,1279.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,174761,147.0,1265.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,176821,175.0,1372.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,181910,215.0,1416.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,183099,212.0,1217.0,2013,32248.0,194352.0,54000.0,3780.0,71937.0,0
barking and dagenham,184884,127.0,1311.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,185428,156.0,1253.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,189877,158.0,1507.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,193077,157.0,1253.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,196620,166.0,1324.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,198040,162.0,1353.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,201936,209.0,1403.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,204974,202.0,1289.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,210412,185.0,1414.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,213903,237.0,1359.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,216631,201.0,1477.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,218285,299.0,1285.0,2014,32698.0,198294.0,59000.0,3780.0,72668.0,0
barking and dagenham,220070,204.0,1308.0,2015,33018.0,201979.0,62000.0,3780.0,73182.0,0
barking and dagenham,222919,184.0,1221.0,2015,33018.0,201979.0,62000.0,3780.0,73182.0,0
barking and dagenham,222417,183.0,1549.0,2015,33018.0,201979.0,62000.0,3780.0,73182.0,0
